id,username,created_at,lng,lat,text
1517640231285051393,AprilsBlessing_,Fri Apr 22 23:03:22 +0000 2022,-73.9685415,40.780709,I work so much &amp; men find this attractive when it’s actually ghetto lmao. I’m still gon go to work though.
1517640231343869953,geolocationms,Fri Apr 22 23:03:22 +0000 2022,-107.772892,32.268372,New landmark created! Discover interesting places around: https://t.co/8BKvRY4yRH https://t.co/GeMtDi0QrB
1517640231171805186,WWfanpage18,Fri Apr 22 23:03:22 +0000 2022,-75.77004099999999,42.746617,So fine! So good to see you Will! @w_white18 #WhiteyyNation https://t.co/QBT6OPqHKQ
1517640231884922880,DarrinGarcia34,Fri Apr 22 23:03:22 +0000 2022,-70.692493,41.768429999999995,Tell em E!!
1517640232933470209,JWestTV,Fri Apr 22 23:03:22 +0000 2022,-84.35244449999999,33.943456999999995,@tenitrabatiste @ATLHawks Stay safe sister .. scary stuff
1517640233231294470,NASCAR_BRETT,Fri Apr 22 23:03:22 +0000 2022,-94.2706225,37.4984865,Jeffrey Earnhardt wins NXS pole: 52.454 / 182.560 mph #NASCAR
1517640233914970117,SmokeyLowdown,Fri Apr 22 23:03:22 +0000 2022,-83.9638415,35.9824705,T2: CMo and Cortland Lawson with RBI hits and the Vols lead 3-0. https://t.co/dK9giepQSA
1517640235814895617,nightstalkerxo,Fri Apr 22 23:03:23 +0000 2022,-83.3997795,33.9563835,super mega L take
1517640236741939201,LDB1485,Fri Apr 22 23:03:23 +0000 2022,-82.985772,39.9946835,@Tronicssystem @ZiggyOfAk @JeSuisDawn Bruh😂🤣
1517640237610156033,RnJaaay,Fri Apr 22 23:03:23 +0000 2022,-81.5503975,41.474967,Back outside
1517640239224741891,DaddyRolleda1,Fri Apr 22 23:03:24 +0000 2022,-118.13196400000001,34.17731,@LBSamuelsson @Cyber_Trout @LawDogStrikes @Darth_Zeppelin @JoshuaFritts2 @RpgMatch @Warlockdnd @redwyrmofficial… https://t.co/paCYamt1vW
1517640239291977729,geolocationms,Fri Apr 22 23:03:24 +0000 2022,-107.772892,32.268372,"Discover hotels around Deming, United States from 35 USD per night: https://t.co/ChqsFIHTi6 https://t.co/vcQ4qFWvbN"
1517640238167957504,Byroncarterll,Fri Apr 22 23:03:23 +0000 2022,-95.3654,29.471745,Springggggg ball♠️🎸@SMUFB @Coach_Naivar @RivalsNick @RoSimonJr @MikeRoach247 (just enjoying the sport I love) https://t.co/NMxnEyVcuC
1517640239363334149,tampalaxreport,Fri Apr 22 23:03:24 +0000 2022,-83.804475,27.698681999999998,@FloridaLX @MarkKoskiNFHS @VSNflorida @SportsBrevard @BookerCorrigan @DuvalSports @OcalaPreps @osvarsity @SportsFla… https://t.co/QdIT5hhal4
1517640240483217411,MeekiLove04,Fri Apr 22 23:03:24 +0000 2022,-79.861034,35.1704985,@hart2ha32077097 Nice!!
1517640240457998336,MariaBonita970,Fri Apr 22 23:03:24 +0000 2022,-73.8494415,40.8503475,Primo that workout definitely is paying off 😀
1517640241120751616,JamesSchanke1,Fri Apr 22 23:03:24 +0000 2022,-93.3613205,46.441860500000004,@kelly_ques I'd be dead
1517640241338798081,arrchhieee,Fri Apr 22 23:03:24 +0000 2022,-84.433106,33.7671945,Listening to Taylor Allderdice made me feel 17 again
1517640241653317638,Prettyface1227,Fri Apr 22 23:03:24 +0000 2022,-105.5508905,38.997935999999996,Glad this week is OVA... yes I said Ova😂
1517640243867922432,mcdonaldsgoth,Fri Apr 22 23:03:25 +0000 2022,-122.4359785,37.7706565,@WorldOrbital @4real4reall yesssss$$$ss
1517640243595337728,m12camacho,Fri Apr 22 23:03:25 +0000 2022,-97.113908,32.851348,Let’s get it 💪🏽🔥 https://t.co/IHgrCsswN7
1517640245327581186,listenntalk,Fri Apr 22 23:03:25 +0000 2022,-79.2725695,43.629311,@Tesla thank you for the left and right child lock control. This should help my partner not getting upset at me whe… https://t.co/Oojl36yd0S
1517640244945903617,kokohawk,Fri Apr 22 23:03:25 +0000 2022,-93.3407565,45.108095500000005,Today was another cold rainy day at home with Abigail. Once mommy came home we all went out to a brewery and then w… https://t.co/lLR7Mxhhdk
1517640244849524747,WhiteWaterBarAR,Fri Apr 22 23:03:25 +0000 2022,-92.342322,34.721886,Afrobeat Zydeco Bluegrass Punk Rock Hip Hop Folk Dance Music and more: we’ve got something for just about everyone… https://t.co/UHQRYgyCrk
1517640245340098560,DitchTheEgo,Fri Apr 22 23:03:25 +0000 2022,-122.630908,45.536402,"Journey &gt; Destination 🧘🏻 The Journey itself IS the Success, there is no destination in Life 🌙 https://t.co/7TRTGcwetM"
1517640247735107585,emolyxo,Fri Apr 22 23:03:26 +0000 2022,-89.0175665,42.2571455,me af 😭😭😭😭😭 LMFAO
1517640248817115137,newportplastics,Fri Apr 22 23:03:26 +0000 2022,-117.93033,33.61695,Another fun day at the office. Come check us out for all your cosmetic surgery needs! -Dr.Go… https://t.co/0DjWhARWWh
1517640250704674816,BrandonHonaker1,Fri Apr 22 23:03:26 +0000 2022,-83.94716249999999,39.6902135,@average__Jimmy @httrhao Traded to the Sixers . Philadelphia fan base is die hard
1517640250742431747,_MilkyWayy,Fri Apr 22 23:03:26 +0000 2022,-83.1738665,32.6782075,So it’s Atl Vs Miami for baseball and basketball
1517640250847338496,bakrafty1,Fri Apr 22 23:03:26 +0000 2022,-89.51899,42.99466,"Aisle 6, you say? #humor #inthewild #alwayslookup #wisconsinproud #youbetcha @charliebehrens must’ve helped with ma… https://t.co/sAUrOgpaLp"
1517640251094835202,MamaB2485,Fri Apr 22 23:03:26 +0000 2022,-82.6631435,28.2182495,@scr0ful0us @afac1964 It's just beyond a curve 1/2 mile from a middle and high school campus. They had to have hit… https://t.co/xg4kz9mPqM
1517640251380051970,JuniorDaKid,Fri Apr 22 23:03:26 +0000 2022,-84.3889,33.7566,"🤦🏾‍♂️ Damn heat fans‼️ @statefarmarena @ Atlanta, Georgia https://t.co/LcTwlK2V5F"
1517640251354853376,Jay_FnHarris,Fri Apr 22 23:03:26 +0000 2022,-84.2801945,34.073344000000006,No thanks
1517640252067876864,jase1129,Fri Apr 22 23:03:27 +0000 2022,-83.1738665,32.6782075,"Almost time for my guy, Kyle MF’en Wright to mow down another lineup! 🔥"
1517640252868816897,xo_daniela01,Fri Apr 22 23:03:27 +0000 2022,-104.92209349999999,39.713563,moments like this 🤍😿 i love my siblings smm
1517640253011546118,chickie444,Fri Apr 22 23:03:27 +0000 2022,-89.0175665,42.2571455,Found this beauty thrifting. Starting it now. https://t.co/ef7bKPsmDp
1517640255234576387,MccrightMike,Fri Apr 22 23:03:27 +0000 2022,-80.926628,33.6311395,@HappySnapper85 @JohnH14458271 Fantastic.
1517640255335190532,MargaretCofer1,Fri Apr 22 23:03:27 +0000 2022,-82.3302695,29.673171500000002,"@KozlowRick @DSnovel @smouse_lillee @PRRHorseRescue @PatAndrik @RStacilee Beautiful, and mismanaged! It is criminal… https://t.co/5hZYa6IjZF"
1517640255620493313,JimRawls6,Fri Apr 22 23:03:27 +0000 2022,-79.85448600000001,40.401109500000004,"There is no way Marjorie Traitor Greene should be involved in any Organization, or be around anyone's Child. 😩😩"
1517640253854654466,MashElite,Fri Apr 22 23:03:27 +0000 2022,-81.33066,35.7292895,Ryan Grimsland PR Clean &amp; Jerk 185kg/407lb! 325kg Total Bodyweight 75kg so almost 2.5 times Bodyweight.See you in G… https://t.co/BRrd68BLru
1517640255821783047,MetroRoberts,Fri Apr 22 23:03:28 +0000 2022,-78.8477,42.9217,Do you know someone looking for a great #property in #Buffalo?   #realestate https://t.co/6cHrqWG5l8 https://t.co/WecxNfqI1j
1517640256220123136,RyanThomasCody,Fri Apr 22 23:03:28 +0000 2022,-112.12467649999999,33.5528625,@ChaseHorn @GovStitt I’ll need to hit him up for a case the next time my grocery store runs out 😂
1517640256937472000,will__c7575,Fri Apr 22 23:03:28 +0000 2022,-71.80534850000001,42.582977,WHY IS NOONE TALKING BOUT THIS🥰😩https://t.co/xxZACujP5S
1517640258086707202,LenaBlietz,Fri Apr 22 23:03:28 +0000 2022,-97.754724,30.323345500000002,i can’t stop watching this
1517640257847676928,BigEasyLNK,Fri Apr 22 23:03:28 +0000 2022,-96.053431,41.275721000000004,@omaha_scanner Called 911 🤦🏻‍♂️ https://t.co/RSmGmqcyBg
1517640258787188736,LiamLiamson,Fri Apr 22 23:03:28 +0000 2022,-73.8311875,40.6708795,Proud of it https://t.co/bZ1W5jhCVt
1517640260045316096,BrianOPickler,Fri Apr 22 23:03:29 +0000 2022,-119.625857,34.436010499999995,@ACTBrigitte Spread the word! Perjury Taylor Green is a witch!!!  #passiton https://t.co/yP4Vul7cEF
1517640262096465920,JosephOxXXX,Fri Apr 22 23:03:29 +0000 2022,-84.433106,33.7671945,Come get it
1517640262482161664,A4Addiv,Fri Apr 22 23:03:29 +0000 2022,-121.967821,37.370990000000006,@fuzzyfromyt I’m just taking a sip every time Manning says “the old name” Go Guardians!
1517640262750724097,mikesparkman,Fri Apr 22 23:03:29 +0000 2022,-104.789327,38.8885185,Post-COVID has brought on the occasional breathing issue. Nothing major but I may hit an inhaler once in a blue moo… https://t.co/IceHxshFHC
1517640262268424193,TheRealKovach,Fri Apr 22 23:03:29 +0000 2022,-79.9806895,40.431388999999996,@WeiserAlby To wit: https://t.co/sislBxh17q
1517640263270907905,lily_cornielle,Fri Apr 22 23:03:29 +0000 2022,-72.8541685,41.673677999999995,Go Tigers 🐅 #WeArePlainville
1517640263388205056,tmj_HI_schn,Fri Apr 22 23:03:29 +0000 2022,-155.9969261,19.639994,"Want to work in #Kona, HI? View our latest opening: https://t.co/xBvkDrmXKB #CDL"
1517640263333814276,CitrusSmke,Fri Apr 22 23:03:29 +0000 2022,-94.5592815,39.1000485,@KiNGlVlichael_ @NyxxRich @yuungbisquick @Glock_Topickz Look how much niched therapist is then you will understand. Full treatment included…
1517640263509757952,NWSSevereTstorm,Fri Apr 22 23:03:29 +0000 2022,-98.79239983,44.11592914,"Severe Thunderstorm Warning including Beadle County, SD, Jerauld County, SD until 6:45 PM CDT. This storm will cont… https://t.co/c4MntMYtmG"
1517640264793436164,gregg_chambliss,Fri Apr 22 23:03:30 +0000 2022,-97.754724,30.323345500000002,"@hornsforever1 Sorry, just tonight, the Spring game tomorrow night and then back home Sunday. Maybe next time brother."
1517640263522557952,STG_Yeh1,Fri Apr 22 23:03:29 +0000 2022,-84.433106,33.7671945,My pitch form straight ? @Braves Y’all lemme know before I hit da game tonight. https://t.co/R0oPi8T6eL
1517640265682460672,TopShelfRa,Fri Apr 22 23:03:30 +0000 2022,-118.130426,33.9376735,@vincestaples on @Real923LA Now that’s #Magic 💫
1517640266101886977,msnewmoney,Fri Apr 22 23:03:30 +0000 2022,-118.5032585,34.415631,"If I ever date someone who sings, I would make them sing while we Fuck"
1517640268450836482,ucf_weekly,Fri Apr 22 23:03:31 +0000 2022,-81.1972755,28.588445,"Newly committed TE Jayvontay Conner on the recruiting trail for Winter Park, Fla. OT @Roderickkearne7 👀"
1517640268828266505,bats_johnny,Fri Apr 22 23:03:31 +0000 2022,-86.791549,36.200008,@RossKneeDeep Yes. Full stop.
1517640269738430464,mignaci0,Fri Apr 22 23:03:31 +0000 2022,-74.473067,40.4457045,@theBKbig3 I’d be very surprised if we won Saturday and he didn’t play Monday
1517640269671415811,jaaronhogan,Fri Apr 22 23:03:31 +0000 2022,-82.3302695,29.673171500000002,Happy Earth Day #ClimateActionNow https://t.co/wTDuBjdVcm
1517640270644494338,Molly0614,Fri Apr 22 23:03:31 +0000 2022,-83.0115585,39.9575844,Drinking a Brewer's Series - Simcoe Hazy IPA by @LandGrantBeer at @landgrantbeer — https://t.co/cFoliY9hCM
1517640271038660610,timothygsilver,Fri Apr 22 23:03:31 +0000 2022,-73.9685415,40.780709,BUSTED! Act natural…wait a sec.SAY’WUT!
1517640272930254848,miiiilkyway,Fri Apr 22 23:03:32 +0000 2022,-122.4526985,37.678779500000005,I already finished all of #SellingSunset5 😂
1517640272288665600,thegoods2016,Fri Apr 22 23:03:31 +0000 2022,-74.46648300000001,40.551769500000006,@RutgersFBfans awesome to meet  Michael Burton today. What a class act guy @Chiefs #chiefskingdom #CHOP https://t.co/yTbRh3ioGu
1517640273932652544,Jared_XJ,Fri Apr 22 23:03:32 +0000 2022,-119.7824645,36.786041999999995,New Pusha T baby
1517640274025058306,1su3d3,Fri Apr 22 23:03:32 +0000 2022,-83.1738665,32.6782075,What he said...
1517640273878261760,nmlariviere,Fri Apr 22 23:03:32 +0000 2022,-83.804475,27.698681999999998,"There was a lot going on in #PantherNation today. We got students showing their #PowellPantherPride with their Red,… https://t.co/KbzWhkcAkn"
1517640275497132033,emo_warlord,Fri Apr 22 23:03:32 +0000 2022,-118.4119065,34.0207895,@junkopia__ i never made one tbh it’s just my sister told me about this movie and we’re gonna see it together
1517640275535044610,DANDJTOYSANDCO1,Fri Apr 22 23:03:32 +0000 2022,-118.2445,34.0564,"D and J Toys and Collectables “MATCHBOX FOR SALE” FREE SHIPPING ONLY IN THE USA, OR YOU CAN BUILD A BOX 📦 $75 OR MO… https://t.co/1OoW2r8RiT"
1517640275614650368,kgailsharp,Fri Apr 22 23:03:32 +0000 2022,-89.51764,35.77792,Thank you so much for always letting me practice my nail skills on you! Best Cosmetology School Buddy Ever!… https://t.co/t75uj7v7Jk
1517640275434344448,DylanLJMartin,Fri Apr 22 23:03:32 +0000 2022,-68.98470499999999,45.188407,And a cat-in-the-box influencer. https://t.co/murcLUB4ju
1517640275425964036,CheeBaseballAHS,Fri Apr 22 23:03:32 +0000 2022,-83.784809,33.948623,Beautiful day on THE HILL! Went full intrasquad to finish up our week. Looking forward to playing up here again on… https://t.co/aWSoDViR7V
1517640276910686208,Chocobo_Pie,Fri Apr 22 23:03:33 +0000 2022,-71.1421555,42.323239,@ForSongMingi You guys didn't have luck either 😩
1517640276956921856,hogtownserb,Fri Apr 22 23:03:33 +0000 2022,-79.2725695,43.629311,@lilchiva Patterson New Jersey?
1517640276956827649,heidi_seidr,Fri Apr 22 23:03:33 +0000 2022,-92.13127399999999,34.7519365,@yarokana Oh damn I'm coming over
1517640276348743681,BigNastyKail,Fri Apr 22 23:03:32 +0000 2022,-73.65000950000001,40.697559999999996,Me suggesting @EvilToaster streams to my  peers. https://t.co/HAQRlTcSc0
1517640276625420288,NWSSiouxFalls,Fri Apr 22 23:03:32 +0000 2022,-98.79239983,44.11592914,"Severe Thunderstorm Warning including Beadle County, SD, Jerauld County, SD until 6:45 PM CDT. This storm will cont… https://t.co/kanDsDx6Ry"
1517640277317533697,TheRealDeonn,Fri Apr 22 23:03:33 +0000 2022,-84.266174,30.476215500000002,Lol Just SAYING ‘ 🤷🏾‍♂️
1517640278454194176,BrozBoysMomma,Fri Apr 22 23:03:33 +0000 2022,-86.1429225,39.7795625,We are so proud of this guy!  He made it into the Horizons program (high ability) at school!  He is a bit nervous a… https://t.co/BAvF3wZ2rw
1517640279553105921,amsel44_,Fri Apr 22 23:03:33 +0000 2022,-89.5694915,44.900818,@DisobedientDave @misusmiawallace @hancuff @ProfRobAnderson You know damn well most educated people are liberal hah… https://t.co/DI0uoFvlCA
1517640280400355328,TaylorMiner07,Fri Apr 22 23:03:33 +0000 2022,-84.3392,41.292987,Get to the open jam if you ain’t here https://t.co/TZl6IKsoXR
1517640282153623561,missBeatriiz,Fri Apr 22 23:03:34 +0000 2022,-74.066663,40.7180015,@RegalReem This video got me tight
1517640281528487936,twisted_copper,Fri Apr 22 23:03:34 +0000 2022,-122.630908,45.536402,Superhero movies from the early 1980s are a fascinating genre. https://t.co/Q9t4ibBf5l
1517640282325594119,ArseGrammatica,Fri Apr 22 23:03:34 +0000 2022,-75.77004099999999,42.746617,@SuperDuperSJW I've been there then. It is actually pretty dark.  Probably just a few weeks though.  I don't think… https://t.co/tw1dGST1MC
1517640282803638272,film_girl,Fri Apr 22 23:03:34 +0000 2022,-122.3306025,47.614817,@khaled Thank you!!
1517640282845687810,EJisKarate,Fri Apr 22 23:03:34 +0000 2022,-82.9697552,39.9710467,Just posted a photo @ Beatty Community Center Columbus Ohio https://t.co/eaDQakMXBt
1517640283260866560,daveybrew,Fri Apr 22 23:03:34 +0000 2022,-86.9256115,35.7297115,@Hillbilly762 @HamburgerHart @cherrycyannide @mayhemv @aliceminted @theBobbyCrogan @jhollymc @Halfpintspoint… https://t.co/d7cc9b3fkg
1517640283726393345,BobFoolery,Fri Apr 22 23:03:34 +0000 2022,-118.4119065,34.0207895,"@RepMTG And here you are. You probably already forgot you tweeted this, huh?"
1517640283764178946,MarcC856,Fri Apr 22 23:03:34 +0000 2022,-77.0908695,38.81738,@HavlinMichael @TeeSwanJr @DCPoliceDept @DCDPW @DDOTDC @311DCgov *could... would they 🙅🏾‍♂️
1517640283835580421,terrell4life,Fri Apr 22 23:03:34 +0000 2022,-83.1738665,32.6782075,@PoetAshes I still take her over Candy🤣🤣🤣
1517640283839729665,newportplastics,Fri Apr 22 23:03:34 +0000 2022,-117.93033,33.61695,"Just posted a photo @ Newport Beach, California https://t.co/QB66OSsCxl"
1517640283508326404,DeterBeFlexin,Fri Apr 22 23:03:34 +0000 2022,-94.6750935,38.931549000000004,"Sounds like I’m tha shit, and you ain’t tha shit! https://t.co/4U58XPn9J9"
1517640284292669440,wheresestela1,Fri Apr 22 23:03:34 +0000 2022,-73.9675,40.7779,@stickettinncider right next to the theater nice little place for drinks . Nice to stop bye and get a quick drink b… https://t.co/VLolyGfr53
1517640284921905153,D0nnDada,Fri Apr 22 23:03:34 +0000 2022,-73.8311875,40.6708795,I don’t respect you
1517640285617942528,BrandonGTR3,Fri Apr 22 23:03:35 +0000 2022,-118.136676,34.0855965,Nothing But Heat. 🔥🔥🔥https://t.co/ZyLs1t1PQE
1517640285978718208,TravisZipline,Fri Apr 22 23:03:35 +0000 2022,-97.7475,30.2677,"Happy Earth Day 🌎 We are so grateful for this little slice of paradise! @ Austin, Texas https://t.co/Xx78Yundy0"
1517640286532517889,joearruda9,Fri Apr 22 23:03:35 +0000 2022,-72.54558449999999,42.1130625,Stevens gets within one and Springfield has to call a timeout in set two as the Pride lead 21-20.
1517640286029156352,PercysPetLLC,Fri Apr 22 23:03:35 +0000 2022,-81.614373,34.285409,"Cout and see us TOMORROW, Saturday, April 23 from 7 am to 3 pm @ Endless Treasure for our Yard Sale in Newberry, SC… https://t.co/0C708mAmRW"
1517640287379669002,usaFreeDumb,Fri Apr 22 23:03:35 +0000 2022,-97.28591349999999,32.7799665,@DonatellaDillo1 @cedar_golden It's so difficult. They're family ❤
1517640287312482304,evilgrrl,Fri Apr 22 23:03:35 +0000 2022,-117.104989,32.810012,NPR: Florida's move to punish Disney World could hurt local taxpayers.#DeSantishttps://t.co/UmIktClXjBvia @GoogleNews
1517640290152161280,_heyjeremiah_,Fri Apr 22 23:03:36 +0000 2022,-81.5204785,41.58846,stop thinking about some woman who forgot you even existed.
1517640292190539779,AmandaSuspended,Fri Apr 22 23:03:36 +0000 2022,-90.011008,29.982601,@AerynKellye Lol. It's more fun to take their money.
1517640292534394881,kathrynsbsb,Fri Apr 22 23:03:36 +0000 2022,-117.7823605,33.689732,@kimm_moekotte @nickcarter So fun!!!! Have the best time (of course)👏🏻🫶🏻🎉
1517640292966580224,Texaspaleo,Fri Apr 22 23:03:36 +0000 2022,-97.754724,30.323345500000002,"@MythSerene If I ever plan on visiting the sun, I hope you’ll remind me of this OSHA training video"
1517640293021097984,cosmicxxxbunny,Fri Apr 22 23:03:36 +0000 2022,-81.7332615,28.538169500000002,“Be someone’s light when they are hopeless.” - Dave Grohl
1517640293079736323,lorimackellar,Fri Apr 22 23:03:36 +0000 2022,-81.0442415,29.291700499999997,Woohoo Jeffrey Earnhardt on the pole in the #3 at Dega.
1517640293264150528,KelseaLake,Fri Apr 22 23:03:36 +0000 2022,-104.92209349999999,39.713563,"And exfoliate your skin, ya weirdos"
1517640291586519041,hjefsndlsjnkd,Fri Apr 22 23:03:36 +0000 2022,-118.4119065,34.0207895,Wanna look good for ya @theweeknd https://t.co/Rabvhjxskj
1517640293406986246,joeymanuguid,Fri Apr 22 23:03:36 +0000 2022,-79.386984,43.648479,"I'm at Carpark Parking in Toronto, Ontario https://t.co/tfFp7xGxiu https://t.co/EQm5cPss9F"
1517640294514184192,macczack21,Fri Apr 22 23:03:37 +0000 2022,-86.791549,36.200008,Jeremy Roach. Back. Thank you.
1517640294774325249,Skinniemoneyma2,Fri Apr 22 23:03:37 +0000 2022,-73.9487755,40.655138,@violetsaucy Facts
1517640295554424834,IsaiahRobledo15,Fri Apr 22 23:03:37 +0000 2022,-95.44648649999999,29.838495,I agree completely black lives matter https://t.co/0KLcGL2fz9
1517640297118842880,nonplayablekyle,Fri Apr 22 23:03:37 +0000 2022,-87.34,36.55,@Iron_Spike This is like the third rec I've seen for Dick Fight Island this week
1517640297227845632,Buntport,Fri Apr 22 23:03:37 +0000 2022,-104.92209349999999,39.713563,@MooreTheatre @cprwarner You're our desert!
1517640299677425668,helshemari,Fri Apr 22 23:03:38 +0000 2022,-87.9672925,43.0567225,Literally https://t.co/T2wmywYt8U
1517640301074173952,yanksfan109,Fri Apr 22 23:03:38 +0000 2022,-74.3661235,40.301511500000004,@gilvalle3 That guys having a fire Friday night
1517640301334175744,MrBigBankBudda,Fri Apr 22 23:03:38 +0000 2022,-75.66877,41.4194095,i love gettin top so much i could get emotional
